Terry Davis,daviste01,1999-00,Orlando Magic,NBA,1925000.0
Terry Davis,daviste01,2000-01,Denver Nuggets,NBA,923500.0
Tyler Davis,davisty01
Walt Davis,daviswa01
Walter Davis*,daviswa03,1984-85,Phoenix Suns,NBA,670000.0
Walter Davis*,daviswa03,1985-86,Phoenix Suns,NBA,680000.0
Walter Davis*,daviswa03,1987-88,Phoenix Suns,NBA,750000.0
Walter Davis*,daviswa03,1988-89,Denver Nuggets,NBA,600000.0
Walter Davis*,daviswa03,1990-91,Portland Trail Blazers,NBA,900000.0
Walter Davis*,daviswa03,1991-92,Portland Trail Blazers,NBA,1000000.0
Walter Davis*,daviswa03,1991-92,Denver Nuggets,NBA,215000.0
Warren Davis,daviswa02
Willie Davis,daviswi01
JD Davison,davisjd01
Andre Dawkins,dawkian01,2014-15,Boston Celtics,NBA,59686.0
Darryl Dawkins,dawkida01,1984-85,New Jersey Nets,NBA,768000.0
Darryl Dawkins,dawkida01,1985-86,New Jersey Nets,NBA,808000.0
Darryl Dawkins,dawkida01,1986-87,New Jersey Nets,NBA,858000.0
Darryl Dawkins,dawkida01,1988-89,Detroit Pistons,NBA,300000.0
Johnny Dawkins,dawkijo01,1987-88,San Antonio Spurs,NBA,330000.0
Johnny Dawkins,dawkijo01,1988-89,San Antonio Spurs,NBA,480000.0
Johnny Dawkins,dawkijo01,1990-91,Philadelphia 76ers,NBA,1500000.0
Johnny Dawkins,dawkijo01,1991-92,Philadelphia 76ers,NBA,1700000.0
Johnny Dawkins,dawkijo01,1992-93,Philadelphia 76ers,NBA,1900000.0
Johnny Dawkins,dawkijo01,1993-94,Philadelphia 76ers,NBA,2100000.0
Johnny Dawkins,dawkijo01,1994-95,Philadelphia 76ers,NBA,1680000.0
Johnny Dawkins,dawkijo01,1994-95,Detroit Pistons,NBA,150000.0
Paul Dawkins,dawkipa01
Branden Dawson,dawsobr01,2015-16,Los Angeles Clippers,NBA,525093.0
Eric Dawson,dawsoer01,2011-12,San Antonio Spurs,NBA,38172.0
Jimmy Dawson,dawsoji01
Tony Dawson,dawsoto01
Todd Day,dayto01,1992-93,Milwaukee Bucks,NBA,1325000.0
Todd Day,dayto01,1993-94,Milwaukee Bucks,NBA,1723000.0
Todd Day,dayto01,1994-95,Milwaukee Bucks,NBA,2120000.0
Todd Day,dayto01,1995-96,Boston Celtics,NBA,2518000.0
Todd Day,dayto01,1996-97,Boston Celtics,NBA,2915000.0
Todd Day,dayto01,1997-98,Miami Heat,NBA,272250.0
Todd Day,dayto01,1999-00,Phoenix Suns,NBA,510000.0
Todd Day,dayto01,2000-01,Minnesota Timberwolves,NBA,736000.0
Austin Daye,dayeau01,2009-10,Detroit Pistons,NBA,1677840.0
Austin Daye,dayeau01,2010-11,Detroit Pistons,NBA,1803720.0
Austin Daye,dayeau01,2011-12,Detroit Pistons,NBA,1929600.0
Austin Daye,dayeau01,2012-13,Memphis Grizzlies,NBA,2958077.0
Austin Daye,dayeau01,2013-14,Toronto Raptors,NBA,947907.0
Austin Daye,dayeau01,2014-15,San Antonio Spurs,NBA,1063384.0
Austin Daye,dayeau01,2014-15,Atlanta Hawks,NBA,125104.0
Darren Daye,dayeda01,1984-85,Washington Bullets,NBA,95000.0
Darren Daye,dayeda01,1985-86,Washington Bullets,NBA,120000.0
Darius Days,daysda01
Nando De Colo,decolna01,2012-13,San Antonio Spurs,NBA,1400000.0
Nando De Colo,decolna01,2013-14,San Antonio Spurs,NBA,1463000.0
Billy DeAngelis,deangbi01
Dave DeBusschere*,debusda01
Andrew DeClercq,declean01,1995-96,Golden State Warriors,NBA,230000.0
Andrew DeClercq,declean01,1996-97,Golden State Warriors,NBA,276000.0
Andrew DeClercq,declean01,1997-98,Boston Celtics,NBA,1200000.0
Andrew DeClercq,declean01,1998-99,Cleveland Cavaliers,NBA,1440000.0
Andrew DeClercq,declean01,1999-00,Cleveland Cavaliers,NBA,1680000.0
Andrew DeClercq,declean01,2000-01,Orlando Magic,NBA,1920000.0
Andrew DeClercq,declean01,2001-02,Orlando Magic,NBA,2900000.0
Andrew DeClercq,declean01,2002-03,Orlando Magic,NBA,3262500.0
Andrew DeClercq,declean01,2003-04,Orlando Magic,NBA,2500000.0
Andrew DeClercq,declean01,2004-05,Orlando Magic,NBA,2500000.0
Javin DeLaurier,delauja01,2021-22,Milwaukee Bucks,NBA,53176.0
Nate DeLong,delonna01
Joe DePre,deprejo01
DeMar DeRozan,derozde01,2009-10,Toronto Raptors,NBA,2282640.0
DeMar DeRozan,derozde01,2010-11,Toronto Raptors,NBA,2453880.0
DeMar DeRozan,derozde01,2011-12,Toronto Raptors,NBA,2625000.0
DeMar DeRozan,derozde01,2012-13,Toronto Raptors,NBA,3344250.0
DeMar DeRozan,derozde01,2013-14,Toronto Raptors,NBA,9500000.0
DeMar DeRozan,derozde01,2014-15,Toronto Raptors,NBA,9500000.0
DeMar DeRozan,derozde01,2015-16,Toronto Raptors,NBA,9500000.0
DeMar DeRozan,derozde01,2016-17,Toronto Raptors,NBA,26540100.0
DeMar DeRozan,derozde01,2017-18,Toronto Raptors,NBA,27739975.0
DeMar DeRozan,derozde01,2018-19,San Antonio Spurs,NBA,27739975.0
DeMar DeRozan,derozde01,2019-20,San Antonio Spurs,NBA,27739975.0
DeMar DeRozan,derozde01,2020-21,San Antonio Spurs,NBA,27739975.0
DeMar DeRozan,derozde01,2021-22,Chicago Bulls,NBA,26000000.0
DeMar DeRozan,derozde01,2022-23,Chicago Bulls,NBA,27300000.0
DeMar DeRozan,derozde01,2023-24,Chicago Bulls,NBA,28600000.0
Hank DeZonie,dezonha01
Greg Deane,deanegr01
Gabriel Deck,deckga01,2020-21,Oklahoma City Thunder,NBA,3870370.0
Gabriel Deck,deckga01,2021-22,Oklahoma City Thunder,NBA,1690507.0
Dewayne Dedmon,dedmode01,2014-15,Orlando Magic,NBA,816482.0
Dewayne Dedmon,dedmode01,2015-16,Orlando Magic,NBA,947278.0
Dewayne Dedmon,dedmode01,2016-17,San Antonio Spurs,NBA,2898000.0
Dewayne Dedmon,dedmode01,2017-18,Atlanta Hawks,NBA,6000000.0
Dewayne Dedmon,dedmode01,2018-19,Atlanta Hawks,NBA,7200000.0
Dewayne Dedmon,dedmode01,2019-20,Atlanta Hawks,NBA,13333333.0
Dewayne Dedmon,dedmode01,2020-21,Detroit Pistons,NBA,2866667.0
Dewayne Dedmon,dedmode01,2020-21,Miami Heat,NBA,432890.0
Dewayne Dedmon,dedmode01,2021-22,Detroit Pistons,NBA,2866667.0
Dewayne Dedmon,dedmode01,2021-22,Miami Heat,NBA,2389641.0
Dewayne Dedmon,dedmode01,2022-23,San Antonio Spurs,NBA,4700000.0
Dewayne Dedmon,dedmode01,2022-23,Detroit Pistons,NBA,2748674.0
Dewayne Dedmon,dedmode01,2022-23,Philadelphia 76ers,NBA,580373.0
Dewayne Dedmon,dedmode01,2023-24,Detroit Pistons,NBA,2748674.0
Don Dee,deedo01
Archie Dees,deesar01
Terry Dehere,deherte01
Red Dehnert,dehnere01
Bryce Dejean-Jones,dejeabr01,2015-16,New Orleans Pelicans,NBA,281659.0
Sam Dekker,dekkesa01,2015-16,Houston Rockets,NBA,1646400.0
Sam Dekker,dekkesa01,2016-17,Houston Rockets,NBA,1720560.0
Sam Dekker,dekkesa01,2017-18,Los Angeles Clippers,NBA,1794600.0
Sam Dekker,dekkesa01,2018-19,Washington Wizards,NBA,2760095.0
Sam Dekker,dekkesa01,2021-22,Toronto Raptors,NBA,350000.0
Vinny Del Negro,delnevi01,1988-89,Sacramento Kings,NBA,175000.0
Vinny Del Negro,delnevi01,1992-93,San Antonio Spurs,NBA,920000.0
Vinny Del Negro,delnevi01,1993-94,San Antonio Spurs,NBA,1195365.0
Vinny Del Negro,delnevi01,1994-95,San Antonio Spurs,NBA,1471000.0
Vinny Del Negro,delnevi01,1995-96,San Antonio Spurs,NBA,1747000.0
Vinny Del Negro,delnevi01,1996-97,San Antonio Spurs,NBA,2023000.0
Vinny Del Negro,delnevi01,1997-98,San Antonio Spurs,NBA,2298777.0
Vinny Del Negro,delnevi01,1998-99,Milwaukee Bucks,NBA,1750000.0
Vinny Del Negro,delnevi01,1999-00,Milwaukee Bucks,NBA,1925000.0
Vinny Del Negro,delnevi01,2000-01,Golden State Warriors,NBA,2100000.0
Vinny Del Negro,delnevi01,2001-02,Los Angeles Clippers,NBA,2275000.0
Malcolm Delaney,delanma01,2016-17,Atlanta Hawks,NBA,2500000.0
Malcolm Delaney,delanma01,2017-18,Atlanta Hawks,NBA,2500000.0
Bison Dele,delebi01,1991-92,Orlando Magic,NBA,777000.0
Bison Dele,delebi01,1992-93,Orlando Magic,NBA,1011000.0
Bison Dele,delebi01,1993-94,Denver Nuggets,NBA,1244000.0
Bison Dele,delebi01,1994-95,Denver Nuggets,NBA,2000000.0
Bison Dele,delebi01,1995-96,Los Angeles Clippers,NBA,2200000.0
Bison Dele,delebi01,1997-98,Detroit Pistons,NBA,4050000.0
Bison Dele,delebi01,1998-99,Detroit Pistons,NBA,4860000.0
Bison Dele,delebi01,1999-00,Detroit Pistons,NBA,5770000.0
Carlos Delfino,delfica01,2004-05,Detroit Pistons,NBA,901920.0
Carlos Delfino,delfica01,2005-06,Detroit Pistons,NBA,969696.0
Carlos Delfino,delfica01,2006-07,Detroit Pistons,NBA,1037280.0
Carlos Delfino,delfica01,2007-08,Toronto Raptors,NBA,1868141.0
Carlos Delfino,delfica01,2009-10,Milwaukee Bucks,NBA,3500000.0
Carlos Delfino,delfica01,2010-11,Milwaukee Bucks,NBA,3500000.0
Carlos Delfino,delfica01,2011-12,Milwaukee Bucks,NBA,3500000.0
Carlos Delfino,delfica01,2012-13,Houston Rockets,NBA,3000000.0
Carlos Delfino,delfica01,2013-14,Milwaukee Bucks,NBA,3250000.0
Carlos Delfino,delfica01,2014-15,Los Angeles Clippers,NBA,650000.0
Carlos Delfino,delfica01,2015-16,Los Angeles Clippers,NBA,650000.0
Carlos Delfino,delfica01,2016-17,Los Angeles Clippers,NBA,650000.0
Carlos Delfino,delfica01,2017-18,Los Angeles Clippers,NBA,650000.0
Carlos Delfino,delfica01,2018-19,Los Angeles Clippers,NBA,650000.0
Ángel Delgado,delgaan01
Tony Delk,delkto01,1996-97,Charlotte Hornets,NBA,870000.0
Tony Delk,delkto01,1997-98,Charlotte Hornets,NBA,1000680.0
Tony Delk,delkto01,1998-99,Golden State Warriors,NBA,1131000.0
Tony Delk,delkto01,1999-00,Sacramento Kings,NBA,485000.0
Tony Delk,delkto01,2000-01,Phoenix Suns,NBA,2250000.0
Tony Delk,delkto01,2001-02,Phoenix Suns,NBA,2475000.0
Tony Delk,delkto01,2002-03,Boston Celtics,NBA,2700000.0
Tony Delk,delkto01,2003-04,Dallas Mavericks,NBA,2925000.0
Tony Delk,delkto01,2004-05,Atlanta Hawks,NBA,2700000.0
Tony Delk,delkto01,2005-06,Atlanta Hawks,NBA,3375000.0
Matthew Dellavedova,dellama01,2014-15,Cleveland Cavaliers,NBA,816482.0
Matthew Dellavedova,dellama01,2015-16,Cleveland Cavaliers,NBA,1147280.0
Matthew Dellavedova,dellama01,2016-17,Milwaukee Bucks,NBA,9607500.0
Matthew Dellavedova,dellama01,2017-18,Milwaukee Bucks,NBA,9607500.0
Matthew Dellavedova,dellama01,2018-19,Cleveland Cavaliers,NBA,9607500.0
Matthew Dellavedova,dellama01,2019-20,Cleveland Cavaliers,NBA,9607500.0
Matthew Dellavedova,dellama01,2020-21,Cleveland Cavaliers,NBA,1620564.0
Matthew Dellavedova,dellama01,2022-23,Sacramento Kings,NBA,1836090.0
Fennis Dembo,dembofe01,1988-89,Detroit Pistons,NBA,100000.0
Larry Demic,demicla01
Dell Demps,dempsde01,1995-96,San Antonio Spurs,NBA,225000.0
George Dempsey,dempsge01
Luol Deng,denglu01,2004-05,Chicago Bulls,NBA,2273400.0
Luol Deng,denglu01,2005-06,Chicago Bulls,NBA,2443920.0
Luol Deng,denglu01,2006-07,Chicago Bulls,NBA,2614440.0
Luol Deng,denglu01,2007-08,Chicago Bulls,NBA,3320339.0
Luol Deng,denglu01,2008-09,Chicago Bulls,NBA,9385000.0
Luol Deng,denglu01,2009-10,Chicago Bulls,NBA,10370425.0
Luol Deng,denglu01,2010-11,Chicago Bulls,NBA,11345000.0
Luol Deng,denglu01,2011-12,Chicago Bulls,NBA,12325000.0
Luol Deng,denglu01,2012-13,Chicago Bulls,NBA,13305000.0
Luol Deng,denglu01,2013-14,Chicago Bulls,NBA,14275000.0
Luol Deng,denglu01,2014-15,Miami Heat,NBA,9714461.0
Luol Deng,denglu01,2015-16,Miami Heat,NBA,10151612.0
Luol Deng,denglu01,2016-17,Los Angeles Lakers,NBA,18000000.0
Luol Deng,denglu01,2017-18,Los Angeles Lakers,NBA,17190000.0
Luol Deng,denglu01,2018-19,Los Angeles Lakers,NBA,14354067.0
Luol Deng,denglu01,2018-19,Minnesota Timberwolves,NBA,2393887.0
Luol Deng,denglu01,2019-20,Los Angeles Lakers,NBA,5000000.0
Luol Deng,denglu01,2020-21,Los Angeles Lakers,NBA,5000000.0
Luol Deng,denglu01,2021-22,Los Angeles Lakers,NBA,5000000.0
Kenny Dennard,dennake01
Blaine Denning,dennibl01
Dexter Dennis,dennide01
Justin Dentmon,dentmju01
Randy Denton,dentora01
Rod Derline,derliro01
Marcus Derrickson,derrima01
Dave Deutsch,deutsda01
Corky Devlin,devlico01
Ernie DiGregorio,digreer01
Donte DiVincenzo,divindo01,2018-19,Milwaukee Bucks,NBA,2481000.0
Donte DiVincenzo,divindo01,2019-20,Milwaukee Bucks,NBA,2905800.0
Donte DiVincenzo,divindo01,2020-21,Milwaukee Bucks,NBA,3044160.0
Donte DiVincenzo,divindo01,2021-22,Sacramento Kings,NBA,4675830.0
Donte DiVincenzo,divindo01,2022-23,Golden State Warriors,NBA,4500000.0
Donte DiVincenzo,divindo01,2023-24,New York Knicks,NBA,10900000.0
Moussa Diabaté,diabamo01
Mamadi Diakite,diakima01
Derrick Dial,dialde01,1999-00,San Antonio Spurs,NBA,301875.0
Derrick Dial,dialde01,2000-01,San Antonio Spurs,NBA,423500.0
Derrick Dial,dialde01,2001-02,New Jersey Nets,NBA,540850.0
Derrick Dial,dialde01,2003-04,Orlando Magic,NBA,32375.0
Cheick Diallo,diallch01,2016-17,New Orleans Pelicans,NBA,543471.0
Cheick Diallo,diallch01,2017-18,New Orleans Pelicans,NBA,1312611.0
Cheick Diallo,diallch01,2018-19,New Orleans Pelicans,NBA,1544951.0
Cheick Diallo,diallch01,2019-20,Phoenix Suns,NBA,1678854.0
Cheick Diallo,diallch01,2021-22,Detroit Pistons,NBA,102831.0
Hamidou Diallo,diallha01,2018-19,Oklahoma City Thunder,NBA,838464.0
Hamidou Diallo,diallha01,2019-20,Oklahoma City Thunder,NBA,1416852.0
Hamidou Diallo,diallha01,2020-21,Detroit Pistons,NBA,1663861.0
Hamidou Diallo,diallha01,2021-22,Detroit Pistons,NBA,5200000.0
Hamidou Diallo,diallha01,2022-23,Detroit Pistons,NBA,5200000.0
Hamidou Diallo,diallha01,2023-24,Washington Wizards,NBA,116075.0
Boris Diaw,diawbo01,2003-04,Atlanta Hawks,NBA,1021080.0
Boris Diaw,diawbo01,2004-05,Atlanta Hawks,NBA,1097640.0
Boris Diaw,diawbo01,2005-06,Phoenix Suns,NBA,1174200.0
Boris Diaw,diawbo01,2006-07,Phoenix Suns,NBA,1870501.0
Boris Diaw,diawbo01,2007-08,Phoenix Suns,NBA,9000000.0
Boris Diaw,diawbo01,2008-09,Charlotte Bobcats,NBA,9000000.0
Boris Diaw,diawbo01,2009-10,Charlotte Bobcats,NBA,9000000.0
Boris Diaw,diawbo01,2010-11,Charlotte Bobcats,NBA,9000000.0
Boris Diaw,diawbo01,2011-12,Charlotte Bobcats,NBA,9000000.0
Boris Diaw,diawbo01,2012-13,San Antonio Spurs,NBA,4500000.0
Boris Diaw,diawbo01,2013-14,San Antonio Spurs,NBA,4702500.0
Boris Diaw,diawbo01,2014-15,San Antonio Spurs,NBA,7500000.0
Boris Diaw,diawbo01,2015-16,San Antonio Spurs,NBA,7000000.0
Boris Diaw,diawbo01,2016-17,Utah Jazz,NBA,7000000.0
Yakhouba Diawara,diawaya01,2006-07,Denver Nuggets,NBA,412718.0
Yakhouba Diawara,diawaya01,2007-08,Denver Nuggets,NBA,687456.0
Yakhouba Diawara,diawaya01,2008-09,Miami Heat,NBA,875000.0
Yakhouba Diawara,diawaya01,2009-10,Miami Heat,NBA,945000.0
Guillermo Díaz,diazgu01,2007-08,Los Angeles Clippers,NBA,56065.0
Gradey Dick,dickgr01,2023-24,Toronto Raptors,NBA,4536720.0
Dan Dickau,dickada01,2002-03,Atlanta Hawks,NBA,776880.0
Dan Dickau,dickada01,2003-04,Atlanta Hawks,NBA,835200.0
Dan Dickau,dickada01,2004-05,New Orleans Hornets,NBA,893400.0
Dan Dickau,dickada01,2005-06,Boston Celtics,NBA,2250000.0
Dan Dickau,dickada01,2006-07,Portland Trail Blazers,NBA,2753218.0
Dan Dickau,dickada01,2007-08,New York Knicks,NBA,2990028.0
Dan Dickau,dickada01,2007-08,Los Angeles Clippers,NBA,926678.0
Kaniel Dickens,dickeka01,2003-04,Portland Trail Blazers,NBA,264011.0
Kaniel Dickens,dickeka01,2004-05,New Jersey Nets,NBA,483938.0
Kaniel Dickens,dickeka01,2005-06,Los Angeles Clippers,NBA,31305.0
Kaniel Dickens,dickeka01,2007-08,Cleveland Cavaliers,NBA,264897.0
Henry Dickerson,dickehe01
Michael Dickerson,dickemi01,1998-99,Houston Rockets,NBA,949600.0
Michael Dickerson,dickemi01,1999-00,Vancouver Grizzlies,NBA,1224960.0
Michael Dickerson,dickemi01,2000-01,Vancouver Grizzlies,NBA,1310400.0
Michael Dickerson,dickemi01,2001-02,Memphis Grizzlies,NBA,1940702.0
Michael Dickerson,dickemi01,2002-03,Memphis Grizzlies,NBA,5500000.0
Michael Dickerson,dickemi01,2003-04,Memphis Grizzlies,NBA,6187500.0
Clyde Dickey,dickecl01
Derrek Dickey,dickede01
Dick Dickey,dickedi01
John Dickson,dicksjo01
Travis Diener,dienetr01,2005-06,Orlando Magic,NBA,398762.0
Travis Diener,dienetr01,2006-07,Orlando Magic,NBA,664209.0
Travis Diener,dienetr01,2007-08,Indiana Pacers,NBA,1500000.0
Travis Diener,dienetr01,2008-09,Indiana Pacers,NBA,1620000.0
Travis Diener,dienetr01,2009-10,Indiana Pacers,NBA,1740000.0
Gorgui Dieng,dienggo01,2013-14,Minnesota Timberwolves,NBA,1352640.0
Gorgui Dieng,dienggo01,2014-15,Minnesota Timberwolves,NBA,1413480.0
Gorgui Dieng,dienggo01,2015-16,Minnesota Timberwolves,NBA,1474440.0
Gorgui Dieng,dienggo01,2016-17,Minnesota Timberwolves,NBA,2348783.0
Gorgui Dieng,dienggo01,2017-18,Minnesota Timberwolves,NBA,14112360.0
Gorgui Dieng,dienggo01,2018-19,Minnesota Timberwolves,NBA,15170787.0
Gorgui Dieng,dienggo01,2019-20,Memphis Grizzlies,NBA,16229213.0
Gorgui Dieng,dienggo01,2020-21,Memphis Grizzlies,NBA,16587688.0
Gorgui Dieng,dienggo01,2020-21,San Antonio Spurs,NBA,1000000.0
Gorgui Dieng,dienggo01,2021-22,Atlanta Hawks,NBA,4000000.0
Gorgui Dieng,dienggo01,2022-23,San Antonio Spurs,NBA,1836090.0
Gorgui Dieng,dienggo01,2022-23,San Antonio Spurs,NBA,622582.0
Gorgui Dieng,dienggo01,2022-23,San Antonio Spurs,NBA,105522.0
Gorgui Dieng,dienggo01,2022-23,San Antonio Spurs,NBA,105522.0
Ousmane Dieng,diengou01,2022-23,Oklahoma City Thunder,NBA,4569840.0
Ousmane Dieng,diengou01,2023-24,Oklahoma City Thunder,NBA,4798440.0
Connie Dierking,dierkco01
Coby Dietrick,dietrco01
Craig Dill,dillcr01
Dwaine Dillard,dilladw01
Mickey Dillard,dillami01
Bob Dille,dillebo01
Rob Dillingham,dilliro01
Hook Dillon,dilloho01
Byron Dinkins,dinkiby01
Jackie Dinkins,dinkija01
Harry Dinnel,dinneha01
Bill Dinwiddie,dinwibi01
Spencer Dinwiddie,dinwisp01,2014-15,Detroit Pistons,NBA,700000.0
Spencer Dinwiddie,dinwisp01,2015-16,Detroit Pistons,NBA,845059.0
Spencer Dinwiddie,dinwisp01,2016-17,Brooklyn Nets,NBA,726672.0
Spencer Dinwiddie,dinwisp01,2017-18,Brooklyn Nets,NBA,1524305.0
Spencer Dinwiddie,dinwisp01,2018-19,Brooklyn Nets,NBA,1656092.0
Spencer Dinwiddie,dinwisp01,2019-20,Brooklyn Nets,NBA,10605600.0
Spencer Dinwiddie,dinwisp01,2020-21,Brooklyn Nets,NBA,11454048.0
Spencer Dinwiddie,dinwisp01,2021-22,Dallas Mavericks,NBA,17142857.0
Spencer Dinwiddie,dinwisp01,2022-23,Brooklyn Nets,NBA,19500000.0
Spencer Dinwiddie,dinwisp01,2023-24,Toronto Raptors,NBA,20357143.0
Spencer Dinwiddie,dinwisp01,2023-24,Los Angeles Lakers,NBA,1554654.0
Ike Diogu,dioguik01,2005-06,Golden State Warriors,NBA,1988160.0
Ike Diogu,dioguik01,2006-07,Indiana Pacers,NBA,2137200.0
Ike Diogu,dioguik01,2007-08,Indiana Pacers,NBA,2286360.0
Ike Diogu,dioguik01,2008-09,Sacramento Kings,NBA,2912823.0
Ike Diogu,dioguik01,2009-10,New Orleans Hornets,NBA,884881.0
Ike Diogu,dioguik01,2010-11,Los Angeles Clippers,NBA,608772.0
Ike Diogu,dioguik01,2011-12,San Antonio Spurs,NBA,64028.0
DeSagana Diop,diopde01,2001-02,Cleveland Cavaliers,NBA,1842480.0
DeSagana Diop,diopde01,2002-03,Cleveland Cavaliers,NBA,1980600.0
DeSagana Diop,diopde01,2003-04,Cleveland Cavaliers,NBA,2118840.0
DeSagana Diop,diopde01,2004-05,Cleveland Cavaliers,NBA,2695164.0
DeSagana Diop,diopde01,2005-06,Dallas Mavericks,NBA,1850000.0
DeSagana Diop,diopde01,2006-07,Dallas Mavericks,NBA,1998000.0
DeSagana Diop,diopde01,2007-08,New Jersey Nets,NBA,2146000.0
DeSagana Diop,diopde01,2008-09,Charlotte Bobcats,NBA,5585000.0
DeSagana Diop,diopde01,2009-10,Charlotte Bobcats,NBA,6031800.0
DeSagana Diop,diopde01,2010-11,Charlotte Bobcats,NBA,6478600.0
DeSagana Diop,diopde01,2011-12,Charlotte Bobcats,NBA,6925400.0
DeSagana Diop,diopde01,2012-13,Charlotte Bobcats,NBA,7372200.0
Terry Dischinger,dischte01
Fred Diute,diutefr01
Vlade Divac*,divacvl01,1990-91,Los Angeles Lakers,NBA,770000.0
Vlade Divac*,divacvl01,1991-92,Los Angeles Lakers,NBA,942000.0
Vlade Divac*,divacvl01,1992-93,Los Angeles Lakers,NBA,3633000.0
Vlade Divac*,divacvl01,1993-94,Los Angeles Lakers,NBA,4133000.0
Vlade Divac*,divacvl01,1994-95,Los Angeles Lakers,NBA,3333300.0
Vlade Divac*,divacvl01,1995-96,Los Angeles Lakers,NBA,3333000.0
Vlade Divac*,divacvl01,1996-97,Charlotte Hornets,NBA,4718000.0
Vlade Divac*,divacvl01,1997-98,Charlotte Hornets,NBA,4833333.0
Vlade Divac*,divacvl01,1998-99,Sacramento Kings,NBA,8300000.0
Vlade Divac*,divacvl01,1999-00,Sacramento Kings,NBA,8837774.0
Vlade Divac*,divacvl01,2000-01,Sacramento Kings,NBA,9640000.0
Vlade Divac*,divacvl01,2001-02,Sacramento Kings,NBA,10444642.0
Vlade Divac*,divacvl01,2002-03,Sacramento Kings,NBA,11248076.0
Vlade Divac*,divacvl01,2003-04,Sacramento Kings,NBA,12051510.0
Vlade Divac*,divacvl01,2004-05,Los Angeles Lakers,NBA,4903000.0
Vlade Divac*,divacvl01,2005-06,Los Angeles Lakers,NBA,2000000.0
Juan Dixon,dixonju01
Earl Dodd,doddea01
Michael Doleac,doleami01
Joe Dolhon,dolhojo01
Bob Doll,dollbo01
James Donaldson,donalja01,1984-85,Los Angeles Clippers,NBA,470000.0
James Donaldson,donalja01,1985-86,Dallas Mavericks,NBA,515000.0
James Donaldson,donalja01,1987-88,Dallas Mavericks,NBA,500000.0
James Donaldson,donalja01,1988-89,Dallas Mavericks,NBA,600000.0
James Donaldson,donalja01,1990-91,Dallas Mavericks,NBA,880000.0
James Donaldson,donalja01,1991-92,Dallas Mavericks,NBA,880000.0
Luka Dončić,doncilu01,2018-19,Dallas Mavericks,NBA,6560640.0
Luka Dončić,doncilu01,2019-20,Dallas Mavericks,NBA,7683360.0
Luka Dončić,doncilu01,2020-21,Dallas Mavericks,NBA,8049360.0
Luka Dončić,doncilu01,2021-22,Dallas Mavericks,NBA,10174391.0
Luka Dončić,doncilu01,2022-23,Dallas Mavericks,NBA,37096500.0
Luka Dončić,doncilu01,2023-24,Dallas Mavericks,NBA,40064220.0
Bob Donham,donhabo01
Billy Donovan,donovbi01
Harry Donovan,donovha01
Keyon Dooling,doolike01,2000-01,Los Angeles Clippers,NBA,1538880.0
Keyon Dooling,doolike01,2001-02,Los Angeles Clippers,NBA,1654320.0
Keyon Dooling,doolike01,2002-03,Los Angeles Clippers,NBA,1769760.0
Keyon Dooling,doolike01,2003-04,Los Angeles Clippers,NBA,2256444.0
Keyon Dooling,doolike01,2004-05,Miami Heat,NBA,745046.0
Keyon Dooling,doolike01,2005-06,Orlando Magic,NBA,3100000.0
Keyon Dooling,doolike01,2006-07,Orlando Magic,NBA,3348000.0
Keyon Dooling,doolike01,2007-08,Orlando Magic,NBA,3596000.0
Keyon Dooling,doolike01,2008-09,New Jersey Nets,NBA,3300000.0
Keyon Dooling,doolike01,2009-10,New Jersey Nets,NBA,3564000.0
Keyon Dooling,doolike01,2010-11,Milwaukee Bucks,NBA,2000000.0
Keyon Dooling,doolike01,2011-12,Boston Celtics,NBA,2246400.0
Keyon Dooling,doolike01,2012-13,Boston Celtics,NBA,1352181.0
Aleksandar Djordjevic,djordal01
Jacky Dorsey,dorseja01
Joey Dorsey,dorsejo01,2008-09,Houston Rockets,NBA,816500.0
Joey Dorsey,dorsejo01,2009-10,Sacramento Kings,NBA,881000.0
Joey Dorsey,dorsejo01,2010-11,Toronto Raptors,NBA,854389.0
Joey Dorsey,dorsejo01,2014-15,Houston Rockets,NBA,948163.0
Joey Dorsey,dorsejo01,2015-16,Denver Nuggets,NBA,1015421.0
Ron Dorsey,dorsero01
Tyler Dorsey,dorsety01
Luguentz Dort,dortlu01,2019-20,Oklahoma City Thunder,NBA,155647.0
Luguentz Dort,dortlu01,2020-21,Oklahoma City Thunder,NBA,1517981.0
Luguentz Dort,dortlu01,2021-22,Oklahoma City Thunder,NBA,1782621.0
Luguentz Dort,dortlu01,2022-23,Oklahoma City Thunder,NBA,15277778.0
Luguentz Dort,dortlu01,2023-24,Oklahoma City Thunder,NBA,15277778.0
Ayo Dosunmu,dosunay01,2021-22,Chicago Bulls,NBA,925258.0
Ayo Dosunmu,dosunay01,2022-23,Chicago Bulls,NBA,1563518.0
Ayo Dosunmu,dosunay01,2023-24,Chicago Bulls,NBA,6481482.0
Damyean Dotson,dotsoda01,2017-18,New York Knicks,NBA,1100000.0
Damyean Dotson,dotsoda01,2018-19,New York Knicks,NBA,1378242.0
Damyean Dotson,dotsoda01,2019-20,New York Knicks,NBA,1618520.0
Damyean Dotson,dotsoda01,2020-21,Cleveland Cavaliers,NBA,2000000.0
Damyean Dotson,dotsoda01,2021-22,New York Knicks,NBA,205662.0
Devon Dotson,dotsode01
Quincy Douby,doubyqu01,2006-07,Sacramento Kings,NBA,1240920.0
